MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,YrMo_Sold,Age_by_Sale,Remod_Age,Total_Bath,Total_Liv_Area,Total_Flr_SF,Total_Porch_SF,Has_Second_Flr,Has_Bsmt,Has_Garage,Has_MasVnr,Has_Low_Qual_Fin,Has_Wood_Deck,Has_Porch,Has_Pool
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,19900,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,PosA,Norm,OneFam,One_Story,Good,Average,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287,Typical,Typical,CBlock,Good,Typical,Gd,GLQ,912.0,Unf,0,1035,1947,GasA,Typical,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,Typical,7,Min1,1,Good,Attchd,RFn,2,576,Typical,Typical,Paved,301,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2010,WD ,Normal,180000,-93.614307,42.049514,2010-07-01,40,21,3.0,3119.0,4154,0,0,1,1,1,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,137,16492,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,PosA,Norm,OneFam,One_Story,Above_Average,Above_Average,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0,Good,Typical,CBlock,Typical,Typical,No,ALQ,247.0,Rec,713,557,1517,GasA,Excellent,Y,SBrkr,1888,0,0,1888,0,0,2,1,2,1,Good,6,Mod,1,Good,Attchd,Fin,2,578,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,190000,-93.614244,42.047447,2010-06-01,44,8,2.5,2848.0,3405,0,0,1,1,0,0,0,0,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,70,8267,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Feedr,Norm,Duplex,One_Story,Average,Average,1958,1958,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,1604,1604,GasA,Typical,Y,SBrkr,1604,0,0,1604,0,0,2,0,4,2,Typical,8,Typ,0,No_Fireplace,Attchd,Unf,2,576,Typical,Typical,Paved,42,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,135000,-93.617693,42.044895,2010-03-01,52,52,2.0,1604.0,3208,0,0,1,1,0,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8197,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Good,Average,2003,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,506,Good,Typical,PConc,Good,Typical,No,GLQ,1188.0,Unf,0,292,1480,GasA,Excellent,Y,SBrkr,1480,0,0,1480,1,0,2,0,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,620,Typical,Typical,Paved,252,73,0,0,0,0,No_Pool,Minimum_Privacy,Shed,300,2,2010,WD ,Normal,214000,-93.617553,42.043984,2010-02-01,7,1,3.0,2668.0,2960,73,0,1,1,1,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8050,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,150,Typical,Typical,CBlock,Typical,Typical,No,BLQ,856.0,Rec,162,125,1143,GasA,Typical,Y,SBrkr,1143,0,0,1143,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,1,308,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2010,WD ,Normal,136000,-93.617117,42.042908,2010-05-01,51,51,2.0,2161.0,2286,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,10552,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,1018.0,Unf,0,380,1398,GasA,Good,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,Good,6,Typ,1,Good,Attchd,RFn,2,447,Typical,Typical,Paved,0,38,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,165500,-93.6177041,42.0430839,2010-04-01,51,51,2.0,2718.0,3098,38,0,1,1,0,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,CBlock,Typical,Typical,No,Rec,922.0,Unf,0,392,1314,GasA,Typical,Y,SBrkr,1314,0,0,1314,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,294,Typical,Typical,Paved,250,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,145000,-93.618626,42.044847,2010-06-01,53,53,2.0,2236.0,2628,0,0,1,1,0,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8760,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,1194,1194,GasA,Typical,Y,SBrkr,1194,0,0,1194,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,1,312,Typical,Typical,Paved,0,0,120,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,148000,-93.616582,42.043969,2010-04-01,51,51,2.0,1194.0,2388,120,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12160,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180,Typical,Typical,CBlock,Typical,Typical,No,Rec,1000.0,Unf,0,188,1188,GasA,Fair,Y,SBrkr,1188,0,0,1188,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,2,531,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2010,COD,Abnorml,142000,-93.614882,42.044052,2010-05-01,51,51,2.0,2188.0,2376,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,9300,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Average,Average,1960,1960,Gable,CompShg,MetalSd,HdBoard,BrkFace,324,Typical,Typical,CBlock,Typical,Typical,No,Rec,697.0,Unf,0,571,1268,GasA,Typical,Y,SBrkr,1264,0,0,1264,1,0,1,0,3,1,Typical,6,Typ,2,Good,Attchd,Unf,2,461,Typical,Typical,Paved,0,0,0,0,143,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,167500,-93.613301,42.044176,2010-04-01,50,50,2.0,1961.0,2532,143,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10725,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Average,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91,Typical,Typical,CBlock,Typical,Typical,No,Rec,936.0,Unf,0,270,1206,GasA,Fair,Y,SBrkr,1206,0,0,1206,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,RFn,1,312,Typical,Typical,Paved,0,21,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,108538,-93.61513,42.044883,2010-05-01,51,51,1.0,2142.0,2412,21,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10032,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Average,1959,1959,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,432,Typical,Typical,CBlock,Typical,Typical,No,Rec,734.0,Unf,0,510,1244,GasA,Excellent,Y,SBrkr,1580,0,0,1580,1,0,1,1,3,1,Typical,6,Typ,2,Good,Attchd,Unf,2,440,Typical,Typical,Paved,0,28,0,0,160,0,No_Pool,Good_Wood,None,0,6,2010,WD ,Normal,159500,-93.614241,42.0435919,2010-06-01,51,51,2.5,2314.0,2824,188,0,1,1,1,0,0,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,8382,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,832,832,GasA,Typical,Y,FuseA,832,505,0,1337,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,263,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,108000,-93.613624,42.042308,2010-02-01,54,54,1.0,1337.0,2169,0,1,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,10950,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1952,1952,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,339.0,Unf,0,525,864,GasA,Typical,Y,SBrkr,1064,0,0,1064,0,1,1,0,2,1,Fair,4,Typ,0,No_Fireplace,Detchd,Unf,1,318,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,135000,-93.615622,42.040396,2010-05-01,58,58,1.5,1403.0,1928,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,119,10895,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Good,CBlock,Typical,Typical,No,Rec,648.0,Unf,0,324,972,GasA,Typical,Y,SBrkr,972,0,0,972,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,305,Typical,Typical,Paved,0,0,205,0,0,0,No_Pool,Good_Wood,None,0,6,2010,WD ,Normal,122500,-93.617092,42.04137,2010-06-01,55,55,1.0,1620.0,1944,205,0,1,1,0,0,0,1,0
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,70,13587,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,TwoFmCon,One_Story,Average,Average,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,Av,Rec,532.0,Unf,0,456,988,GasA,Typical,Y,SBrkr,988,0,0,988,1,0,1,0,2,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,1,264,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Abnorml,119000,-93.61722,42.038515,2010-04-01,52,52,2.0,1520.0,1976,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,7922,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Good,CBlock,Typical,Typical,No,GLQ,731.0,Unf,0,326,1057,GasA,Typical,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,Good,5,Typ,0,No_Fireplace,Detchd,Unf,1,246,Typical,Typical,Paved,0,52,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Abnorml,109000,-93.618428,42.039841,2010-01-01,57,3,2.0,1788.0,2114,52,0,1,1,0,0,0,1,0
One_Story_1945_and_Older,Residential_Low_Density,65,7898,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,Good,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,BrkTil,Typical,Typical,No,Unf,0.0,Unf,0,576,576,GasA,Good,Y,SBrkr,985,0,0,985,0,1,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,2,676,Typical,Typical,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,105000,-93.615475,42.038443,2010-04-01,90,16,1.5,985.0,1561,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0.0,No_Basement,0,0,0,GasA,Excellent,Y,SBrkr,827,0,0,827,0,0,1,0,2,1,Typical,5,Mod,1,Poor,Detchd,Unf,1,392,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2010,WD ,Normal,107500,-93.611642,42.038521,2010-04-01,55,3,1.0,827.0,827,0,0,0,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104,Typical,Typical,CBlock,Typical,Typical,No,ALQ,320.0,BLQ,362,404,1086,GasA,Good,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,2,490,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,5,2010,WD ,Normal,144900,-93.618788,42.038249,2010-05-01,56,7,2.0,1768.0,2172,0,0,1,1,1,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,5868,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1956,2000,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,248.0,Rec,240,448,936,GasA,Excellent,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,Fin,1,308,Typical,Typical,Paved,0,0,80,0,160,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,129000,-93.6192014,42.0381282,2010-05-01,54,10,2.0,1424.0,1872,240,0,1,1,0,0,0,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,78,17503,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Above_Average,Average,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,912,912,GasA,Typical,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,Typical,6,Typ,1,Good,Attchd,Unf,1,330,Typical,Typical,Paved,192,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,WD ,Abnorml,97500,-93.620341,42.035869,2010-01-01,62,60,1.5,1458.0,2370,0,1,1,1,0,0,1,0,0
Duplex_All_Styles_and_Ages,Residential_Low_Density,64,6979,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,Duplex,SFoyer,Above_Average,Average,1980,1980,Gable,CompShg,Plywood,Plywood,None,0,Typical,Typical,CBlock,Typical,Typical,No,GLQ,1056.0,Unf,0,0,1056,GasA,Good,Y,SBrkr,1056,0,0,1056,2,0,0,0,0,2,Typical,4,Typ,0,No_Fireplace,Detchd,Unf,2,576,Typical,Typical,Paved,264,56,0,0,0,0,No_Pool,Good_Privacy,Shed,600,6,2010,WD ,Normal,144000,-93.6116762,42.0372097,2010-06-01,30,30,2.0,2112.0,2112,56,0,1,1,0,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9830,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Good,CBlock,Typical,Typical,No,ALQ,72.0,Rec,258,733,1063,GasA,Excellent,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,Good,7,Typ,1,Good,Detchd,Fin,2,576,Typical,Typical,Paved,364,17,0,0,182,0,No_Pool,No_Fence,None,0,3,2010,WD ,Normal,162000,-93.607275,42.040085,2010-03-01,51,4,2.0,1617.0,2350,199,0,1,1,0,0,1,1,0
Split_or_Multilevel,Residential_Low_Density,96,11275,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,PosN,Norm,OneFam,SLvl,Good,Good,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300,Good,Good,CBlock,Good,Typical,No,Unf,0.0,Unf,0,710,710,GasA,Excellent,Y,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,Good,11,Typ,1,Good,BuiltIn,Fin,2,564,Typical,Typical,Paved,240,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,242000,-93.606905,42.041119,2010-06-01,43,3,2.5,2978.0,3688,0,1,1,1,1,0,1,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,8064,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Above_Average,Very_Good,1948,2004,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,481.0,Rec,174,161,816,GasA,Typical,Y,SBrkr,816,408,0,1224,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,280,Typical,Typical,Paved,414,0,0,0,0,0,No_Pool,Good_Wood,None,0,5,2010,WD ,Normal,132000,-93.61061,42.035867,2010-05-01,62,6,2.0,1879.0,2040,0,1,1,1,0,0,1,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,Typical,CBlock,Typical,Typical,No,LwQ,340.0,Rec,906,0,1246,GasA,Excellent,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,1,305,Typical,Typical,Paved,218,0,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2010,WD ,Normal,154000,-93.605969,42.03594,2010-05-01,51,16,2.5,2492.0,2492,0,0,1,1,0,0,1,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,71,8520,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Artery,Norm,OneFam,One_and_Half_Fin,Average,Below_Average,1952,1952,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,Fair,CBlock,Typical,Typical,No,Rec,507.0,Unf,0,403,910,GasA,Fair,Y,SBrkr,910,475,0,1385,0,0,2,0,4,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,720,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2010,WD ,Normal,166000,-93.609218,42.0347571,2010-06-01,58,58,2.0,1892.0,2295,0,1,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Good,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,Mn,BLQ,234.0,Rec,486,180,900,GasA,Typical,Y,SBrkr,900,0,0,900,0,1,1,0,3,1,Good,5,Typ,0,No_Fireplace,Detchd,Unf,2,576,Typical,Typical,Paved,222,32,0,0,0,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,134800,-93.607801,42.034848,2010-05-01,59,10,1.5,1620.0,1800,32,0,1,1,0,0,1,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,87,10000,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Above_Average,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,1116,1116,GasA,Typical,Y,SBrkr,1116,0,0,1116,0,0,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,2,440,Typical,Typical,Paved,0,0,0,0,385,0,No_Pool,No_Fence,None,0,2,2010,WD ,Normal,160000,-93.605943,42.034748,2010-02-01,48,48,1.5,1116.0,2232,385,0,1,1,1,0,0,1,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,81,7635,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,Above_Average,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0,Typical,Typical,CBlock,Typical,Typical,No,Rec,588.0,LwQ,350,237,1175,GasA,Excellent,Y,SBrkr,1175,0,0,1175,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,RFn,2,484,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,148000,-93.606742,42.034851,2010-06-01,50,50,1.5,2113.0,2350,0,0,1,1,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9760,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Mod,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,Good,1963,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,218,Typical,Typical,CBlock,Typical,Typical,Gd,BLQ,717.0,LwQ,263,415,1395,GasA,Typical,Y,SBrkr,1395,0,0,1395,1,0,1,0,2,1,Typical,7,Min1,1,Typical,Attchd,RFn,2,440,Typical,Typical,Paved,657,0,113,0,240,0,No_Pool,No_Fence,None,0,5,2010,WD ,Normal,192000,-93.604835,42.036873,2010-05-01,47,26,2.0,2375.0,2790,353,0,1,1,1,0,1,1,0
Two_Story_1946_and_Newer,Residential_Low_Density,70,7700,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,PosN,Norm,OneFam,Two_Story,Above_Average,Average,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351,Typical,Typical,CBlock,Typical,Typical,No,Unf,0.0,Unf,0,756,756,GasA,Typical,Y,SBrkr,1051,788,0,1839,0,0,1,1,4,1,Typical,7,Typ,1,Typical,Attchd,Unf,2,442,Typical,Typical,Paved,0,124,216,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,155000,-93.603705,42.037093,2010-06-01,44,44,1.5,1839.0,2595,340,1,1,1,1,0,0,1,0
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,4800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Average,1900,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,771,Typical,Typical,PConc,Typical,Typical,No,ALQ,48.0,Unf,0,661,709,GasA,Typical,Y,SBrkr,1157,687,0,1844,1,0,1,0,3,1,Typical,9,Min2,2,Good,Basment,Unf,1,240,Typical,Typical,Paved,84,0,0,0,0,0,No_Pool,No_Fence,None,0,1,2010,COD,Abnorml,80400,-93.617014,42.033313,2010-01-01,110,56,2.0,1892.0,2553,0,1,1,1,1,0,1,0,0
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,55,8800,Pave,Gravel,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,Good,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,BrkTil,Typical,Fair,No,Unf,0.0,Unf,0,576,576,GasA,Good,Y,SBrkr,792,348,0,1140,0,0,1,0,3,1,Typical,7,Min2,0,No_Fireplace,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,160,0,0,0,0,No_Pool,No_Fence,None,0,6,2010,WD ,Normal,96500,-93.617135,42.032134,2010-06-01,100,6,1.0,1140.0,1716,160,1,1,0,0,0,0,1,0
One_Story_1945_and_Older,Residential_Medium_Density,56,4485,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Average,Good,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,Typical,PConc,Typical,Typical,No,BLQ,579.0,Unf,0,357,936,GasA,Typical,Y,SBrkr,936,0,0,936,1,0,1,0,2,1,Typical,5,Typ,1,Good,No_Garage,No_Garage,0,0,No_Garage,No_Garage,Partial_Pavement,51,0,135,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2010,WD ,Normal,109500,-93.62024,42.031363,2010-05-01,90,60,2.0,1515.0,1872,135,0,1,0,0,0,1,1,0
